titleId_x,primaryName,Steven Spielberg,Joel Coen,Ethan Coen,Martin Scorsese,Ridley Scott,Tim Burton,Quentin Tarantino,Ron Howard,Stanley Kubrick,Richard Donner,Christopher Nolan,Oliver Stone,Guy Ritchie,David Lynch,Peter Jackson,Francis Ford Coppola,Alfred Hitchcock,Wilfred Jackson,John Carpenter,Clint Eastwood,Danny Boyle,Hayao Miyazaki,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres_y,titleId_y,ordering,title_y,region,averageRating_y,numVotes_y,genres_uniques,genres2,decade,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western
tt0077914,George A. Romero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Martin,Martin,0,1976,\N,95,"Drama,Horror",tt0077914,9.0,Martin,FR,7.1,10661,multi-genres,Drama,1970,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt0077921,Jack Gold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Medusa Touch,The Medusa Touch,0,1978,\N,109,"Horror,Sci-Fi",tt0077921,10.0,La grande menace,FR,7.0,6299,multi-genres,Horror,1970,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
tt0077928,Alan Parker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Midnight Express,Midnight Express,0,1978,\N,121,"Biography,Crime,Drama",tt0077928,41.0,Midnight Express,FR,7.6,76789,multi-genres,Biography,1970,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0077975,John Landis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,National Lampoon's Animal House,National Lampoon's Animal House,0,1978,\N,109,Comedy,tt0077975,21.0,American College,FR,7.5,116579,genres uniques,Comedy,1970,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0078058,Sergio Corbucci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Odds and Evens,Pari e dispari,0,1978,\N,115,"Action,Comedy,Crime",tt0078058,28.0,Pair et impair,FR,7.2,8593,multi-genres,Action,1970,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0078084,Tage Danielsson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Adventures of Picasso,Picassos äventyr,0,1978,\N,115,Comedy,tt0078084,17.0,Les folles aventures de Picasso,FR,7.4,3497,genres uniques,Comedy,1970,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0078111,Louis Malle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Pretty Baby,Pretty Baby,0,1978,\N,110,Drama,tt0078111,15.0,La petite,FR,6.6,10412,genres uniques,Drama,1970,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0078122,Bertrand Blier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Get Out Your Handkerchiefs,Préparez vos mouchoirs,0,1978,\N,108,"Comedy,Drama,Romance",tt0078122,24.0,Préparez vos mouchoirs,FR,6.9,3757,multi-genres,Comedy,1970,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0078163,Blake Edwards,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Revenge of the Pink Panther,Revenge of the Pink Panther,0,1978,\N,99,"Comedy,Crime,Mystery",tt0078163,2.0,La malédiction de la panthère rose,FR,6.7,21077,multi-genres,Comedy,1970,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt0078199,Robert Mulligan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,"Same Time, Next Year","Same Time, Next Year",0,1978,\N,119,"Comedy,Drama,Romance",tt0078199,19.0,"Même heure, l'année prochaine",FR,7.2,5959,multi-genres,Comedy,1970,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0078243,Chia-Liang Liu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The 36th Chamber of Shaolin,Shao Lin san shi liu fang,0,1978,\N,116,"Action,Adventure,Drama",tt0078243,31.0,La 36ème chambre de Shaolin,FR,7.7,15759,multi-genres,Action,1970,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0078252,Woo-Ping Yuen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Snake in the Eagle's Shadow,Se ying diu sau,0,1978,\N,97,"Action,Comedy",tt0078252,24.0,Le chinois se déchaine,FR,7.4,11337,multi-genres,Action,1970,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0078259,Jerzy Skolimowski,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Shout,The Shout,0,1978,\N,86,"Drama,Horror",tt0078259,16.0,Le cri du sorcier,FR,6.7,4139,multi-genres,Drama,1970,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt0078269,Daryl Duke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Silent Partner,The Silent Partner,0,1978,\N,106,"Crime,Drama,Thriller",tt0078269,6.0,L'argent de la banque,FR,7.4,6055,multi-genres,Crime,1970,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt0078326,Ulu Grosbard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Straight Time,Straight Time,0,1978,\N,114,"Crime,Drama",tt0078326,27.0,Le récidiviste,FR,7.4,8304,multi-genres,Crime,1970,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0078346,Richard Donner,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,movie,Superman,Superman,0,1978,\N,143,"Action,Adventure,Drama",tt0078346,38.0,Superman,FR,7.3,167189,multi-genres,Action,1970,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0078355,Zeki Ökten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Herd,Sürü,0,1978,\N,129,Drama,tt0078355,19.0,Le troupeau,FR,8.3,4685,genres uniques,Drama,1970,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0078444,Paul Mazursky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,An Unmarried Woman,An Unmarried Woman,0,1978,\N,124,"Comedy,Drama,Romance",tt0078444,7.0,La femme libre,FR,7.2,5154,multi-genres,Comedy,1970,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0078446,Tommy Chong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Up in Smoke,Up in Smoke,0,1978,\N,86,"Comedy,Music",tt0078446,4.0,Faut trouver le joint,FR,6.9,37512,multi-genres,Comedy,1970,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
tt0078480,John Hubley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Watership Down,Watership Down,0,1978,\N,91,"Adventure,Animation,Drama",tt0078480,5.0,La folle escapade,FR,7.6,35245,multi-genres,Adventure,1970,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0078481,Robert Altman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,A Wedding,A Wedding,0,1978,\N,125,"Comedy,Drama",tt0078481,10.0,Un mariage,FR,7.1,3429,multi-genres,Comedy,1970,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0078490,Karel Reisz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Who'll Stop the Rain,Who'll Stop the Rain,0,1978,\N,126,"Action,Crime,Drama",tt0078490,20.0,Les guerriers de l'enfer,FR,6.7,2764,multi-genres,Action,1970,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0078492,Andrew V. McLaglen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Wild Geese,The Wild Geese,0,1978,\N,134,"Action,Adventure,Drama",tt0078492,4.0,Les oies sauvages,FR,6.8,12393,multi-genres,Action,1970,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0078718,Norman Jewison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,And Justice for All,...and justice for all.,0,1979,\N,119,"Crime,Drama,Thriller",tt0078718,6.0,Justice pour tous,FR,7.4,32845,multi-genres,Crime,1970,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt0078748,Ridley Scott,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Alien,Alien,0,1979,\N,117,"Horror,Sci-Fi",tt0078748,2.0,"Alien, le huitième passager",FR,8.4,825917,multi-genres,Horror,1970,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
tt0078754,Bob Fosse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,All That Jazz,All That Jazz,0,1979,\N,123,"Drama,Music,Musical",tt0078754,18.0,Que le spectacle commence...,FR,7.9,29912,multi-genres,Drama,1970,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
tt0078763,Krzysztof Kieslowski,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Camera Buff,Amator,0,1979,\N,112,"Comedy,Drama,Romance",tt0078763,20.0,L'amateur,FR,7.9,6902,multi-genres,Comedy,1970,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0078771,François Truffaut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Love on the Run,L'amour en fuite,0,1979,\N,94,"Comedy,Drama,Romance",tt0078771,11.0,L'amour en fuite,FR,7.1,6579,multi-genres,Comedy,1970,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0078788,Francis Ford Coppola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,movie,Apocalypse Now,Apocalypse Now,0,1979,\N,147,"Drama,Mystery,War",tt0078788,13.0,Apocalypse Now,FR,8.4,631370,multi-genres,Drama,1970,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
tt0078813,Jean Girault,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Miser,L'avare,0,1980,\N,125,Comedy,tt0078813,31.0,L'avare,FR,6.7,4335,genres uniques,Comedy,1980,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0078841,Hal Ashby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Being There,Being There,0,1979,\N,130,"Comedy,Drama",tt0078841,3.0,Bienvenue Mister Chance,FR,8.0,69998,multi-genres,Comedy,1970,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0078872,Carroll Ballard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Black Stallion,The Black Stallion,0,1979,\N,118,"Adventure,Family,Sport",tt0078872,20.0,L'Étalon noir,FR,7.4,12389,multi-genres,Adventure,1970,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt0078875,Volker Schlöndorff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Tin Drum,Die Blechtrommel,0,1979,\N,142,"Drama,War",tt0078875,12.0,Le Tambour,FR,7.5,23352,multi-genres,Drama,1970,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
tt0078902,Peter Yates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Breaking Away,Breaking Away,0,1979,\N,101,"Comedy,Drama,Sport",tt0078902,13.0,La bande des quatre,FR,7.7,22720,multi-genres,Comedy,1970,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt0078907,Patrice Leconte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,French Fried Vacation 2,Les bronzés font du ski,0,1979,\N,90,Comedy,tt0078907,5.0,Les bronzés font du ski,FR,7.4,7845,genres uniques,Comedy,1970,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0078908,David Cronenberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Brood,The Brood,0,1979,\N,92,"Horror,Sci-Fi",tt0078908,18.0,Chromosome 3,FR,6.8,28042,multi-genres,Horror,1970,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
tt0078913,Bertrand Blier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Buffet Froid,Buffet Froid,0,1979,\N,89,"Comedy,Crime",tt0078913,5.0,Buffet froid,FR,7.4,5371,multi-genres,Comedy,1970,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0078915,Tom Ray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Bugs Bunny/Road-Runner Movie,The Bugs Bunny/Road-Runner Movie,0,1979,\N,98,"Animation,Comedy,Family",tt0078915,3.0,L'épopée de Bugs Bunny,FR,7.3,4017,multi-genres,Animation,1970,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0078950,Franco Zeffirelli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Champ,The Champ,0,1979,\N,121,"Drama,Sport",tt0078950,4.0,Le champion,FR,6.9,8320,multi-genres,Drama,1970,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt0078966,James Bridges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The China Syndrome,The China Syndrome,0,1979,\N,122,"Drama,Thriller",tt0078966,3.0,Le syndrome chinois,FR,7.4,28888,multi-genres,Drama,1970,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt0079095,Rainer Werner Fassbinder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Marriage of Maria Braun,Die Ehe der Maria Braun,0,1979,\N,120,Drama,tt0079095,9.0,Le mariage de Maria Braun,FR,7.8,13186,genres uniques,Drama,1970,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0079116,Don Siegel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Escape from Alcatraz,Escape from Alcatraz,0,1979,\N,112,"Action,Biography,Crime",tt0079116,22.0,L'évadé d'Alcatraz,FR,7.6,127631,multi-genres,Action,1970,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0079182,Shohei Imamura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Vengeance Is Mine,Fukushû suru wa ware ni ari,0,1979,\N,140,"Crime,Drama",tt0079182,8.0,La vengeance est à moi,FR,7.8,6245,multi-genres,Crime,1970,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0079193,Eldar Ryazanov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Garage,Garazh,0,1980,\N,96,"Comedy,Drama",tt0079193,7.0,Le garage,FR,8.1,3614,multi-genres,Comedy,1980,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0079240,Michael Crichton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Great Train Robbery,The First Great Train Robbery,0,1978,\N,110,"Adventure,Crime,Drama",tt0079240,12.0,La grande attaque du train d'or,FR,6.9,16952,multi-genres,Adventure,1970,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0079261,Milos Forman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Hair,Hair,0,1979,\N,121,"Comedy,Drama,Musical",tt0079261,19.0,Hair,FR,7.6,36523,multi-genres,Comedy,1970,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
tt0079271,Paul Schrader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Hardcore,Hardcore,0,1979,\N,108,"Crime,Drama",tt0079271,24.0,Hardcore,FR,7.0,10072,multi-genres,Crime,1970,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0079315,Jackie Chan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Fearless Hyena,Xiao quan guai zhao,0,1979,\N,98,"Action,Comedy",tt0079315,31.0,La Hyène Intrépide,FR,6.7,4557,multi-genres,Action,1970,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0079322,Henri Verneuil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,I... For Icarus,I... comme Icare,0,1979,\N,120,"Crime,Drama,Mystery",tt0079322,18.0,I... comme Icare,FR,7.9,3778,multi-genres,Crime,1970,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt0079336,Arthur Hiller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The In-Laws,The In-Laws,0,1979,\N,103,"Action,Adventure,Comedy",tt0079336,4.0,Ne tirez pas sur le dentiste,FR,7.3,8472,multi-genres,Action,1970,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0079351,Italo Zingarelli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,I'm for the Hippopotamus,Io sto con gli ippopotami,0,1979,\N,92,"Action,Adventure,Comedy",tt0079351,31.0,Cul et chemise,FR,6.7,8325,multi-genres,Action,1970,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0079367,Carl Reiner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Jerk,The Jerk,0,1979,\N,94,Comedy,tt0079367,20.0,Un vrai schnock,FR,7.2,55489,genres uniques,Comedy,1970,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0079417,Robert Benton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Kramer vs. Kramer,Kramer vs. Kramer,0,1979,\N,105,Drama,tt0079417,35.0,Kramer contre Kramer,FR,7.8,139324,genres uniques,Drama,1970,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0079470,Terry Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Monty Python's Life of Brian,Life of Brian,0,1979,\N,94,Comedy,tt0079470,6.0,Monty Python : La Vie de Brian,FR,8.1,382367,genres uniques,Comedy,1970,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0079477,George Roy Hill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,A Little Romance,A Little Romance,0,1979,\N,110,"Adventure,Comedy,Romance",tt0079477,7.0,"I love you, je t'aime",FR,7.5,5613,multi-genres,Adventure,1970,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0079482,Colin Eggleston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Long Weekend,Long Weekend,0,1978,\N,97,"Horror,Mystery,Thriller",tt0079482,18.0,Long Weekend,FR,6.6,4974,multi-genres,Horror,1970,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
tt0079501,George Miller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Mad Max,Mad Max,0,1979,\N,88,"Action,Adventure,Sci-Fi",tt0079501,4.0,Mad Max,FR,6.9,199067,multi-genres,Action,1970,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
tt0079522,Woody Allen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Manhattan,Manhattan,0,1979,\N,96,"Comedy,Drama,Romance",tt0079522,3.0,Manhattan,FR,7.9,136692,multi-genres,Comedy,1970,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0079579,Vladimir Menshov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Moscow Does Not Believe in Tears,Moskva slezam ne verit,0,1980,\N,150,"Comedy,Drama,Romance",tt0079579,12.0,Moscou ne croit pas aux larmes,FR,8.1,12280,multi-genres,Comedy,1980,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0079588,James Frawley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Muppet Movie,The Muppet Movie,0,1979,\N,95,"Adventure,Comedy,Family",tt0079588,13.0,Les Muppets : Ça c'est du cinéma !,FR,7.6,34559,multi-genres,Adventure,1970,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0079592,Bob Clark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Murder by Decree,Murder by Decree,0,1979,\N,124,"Crime,Mystery,Thriller",tt0079592,21.0,Meurtre par décret,FR,6.9,5464,multi-genres,Crime,1970,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
tt0079596,Gillian Armstrong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,My Brilliant Career,My Brilliant Career,0,1979,\N,100,"Biography,Drama,Romance",tt0079596,7.0,Ma brillante carrière,FR,7.2,4119,multi-genres,Biography,1970,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0079638,Martin Ritt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Norma Rae,Norma Rae,0,1979,\N,114,Drama,tt0079638,14.0,Norma Rae,FR,7.3,11137,genres uniques,Drama,1970,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0079640,Ted Kotcheff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,North Dallas Forty,North Dallas Forty,0,1979,\N,119,"Comedy,Drama,Sport",tt0079640,24.0,40 hommes à abattre,FR,7.0,5048,multi-genres,Comedy,1970,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt0079641,Werner Herzog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Nosferatu the Vampyre,Nosferatu: Phantom der Nacht,0,1979,\N,107,"Drama,Horror",tt0079641,7.0,"Nosferatu, fantôme de la nuit",FR,7.5,34418,multi-genres,Drama,1970,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt0079668,Harold Becker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Onion Field,The Onion Field,0,1979,\N,122,"Crime,Drama",tt0079668,17.0,Tueurs de flics,FR,6.8,4860,multi-genres,Crime,1970,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0079672,John Cassavetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Opening Night,Opening Night,0,1977,\N,144,Drama,tt0079672,14.0,Opening Night,FR,8.0,10137,genres uniques,Drama,1970,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0079679,Georgiy Daneliya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Autumn Marathon,Osenniy marafon,0,1979,\N,90,"Comedy,Drama,Romance",tt0079679,11.0,Marathon d'automne,FR,7.9,3097,multi-genres,Comedy,1970,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0079688,Jonathan Kaplan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Over the Edge,Over the Edge,0,1979,\N,95,"Crime,Drama",tt0079688,17.0,Violences sur la ville,FR,7.4,6599,multi-genres,Crime,1970,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0079714,Don Coscarelli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Phantasm,Phantasm,0,1979,\N,89,"Horror,Sci-Fi",tt0079714,30.0,Phantasm,FR,6.7,34660,multi-genres,Horror,1970,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
tt0079759,Federico Fellini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Orchestra Rehearsal,Prova d'orchestra,0,1978,\N,72,"Comedy,Drama,Music",tt0079759,17.0,Prova d'orchestra,FR,7.2,4536,multi-genres,Comedy,1970,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
tt0079766,Franc Roddam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Quadrophenia,Quadrophenia,0,1979,\N,120,"Drama,Music",tt0079766,28.0,Quadrophenia,FR,7.3,18250,multi-genres,Drama,1970,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
